uniq_id,brand_name,category,product_title,mrp,price,rating,rating_count,source_snapshot,,,,
7202ec64a640415318a32ce724a13d71,Merit,Skin,Merit Vco Extra Virgin Coconut Oil,,120,4.5,505,2020_full_catalog,,,,
015dec3d60097ea760d17d273190c203,MuscleBlaze,Men's Store,MuscleBlaze MB-VITE Multivitamin Tablets,,399,4.5,0,2020_full_catalog,,,,
8d45bb13409af2ae425197873fd53b7b,M.A.C,Makeup,M.A.C Throwbacks Eyeshadow - Tete-A-Tint (Matte),,1650,4.4,5,2020_full_catalog,,,,
8443800d4d16e3813e76021b709044c2,Himalaya,Natural,Himalaya Herbals Anti-Dandruff Hair Oil,,106,4.2,194,2020_full_catalog,,,,
f55435a330c4dcdf6663c3f0829e7bfe,VLCC,"""""",VLCC Fair+Glow Sun Screen Lotion SPF20,,140,4,89,2020_full_catalog,,,,
88881f6689b13457ba2a13279d2748ab,Macadamia,Hair,Macadamia Natural Oil Rejuvenating Shampoo,,1700,4.1,49,2020_full_catalog,,,,
5d985cd0fad56bf62b39f550958b220d,L.A. Colors,Makeup,L.A. Colors Matte Lipstick - Charmed,,395,3.7,257,2020_full_catalog,,,,
cfd626bcfe87d108f62adfed6c909d87,Kiehl's,Skin,Kiehl's Ultra Facial Cleanser,,750,4.2,214,2020_full_catalog,,,,
e9d2354bf8331cc33dee6169778ddfab,Santoor,Personal Care,Santoor Germ Shield Body Lotion Buy 1 get 1 Free,,189,3.7,10,2020_full_catalog,,,,
053e1fe3c5bf7ede3ad9083ef0249bc0,Biotique,Natural,Biotique Bio Fruit Whitening & Depigmentation Tan Removal Face Pack,,75,4.1,3174,2020_full_catalog,,,,
20fe5f90740e2d3dea8e415e31529051,Clinique,Nykaa Luxe,"Clinique Take The Day Off Makeup Remover For Lids, Lashes & Lips Mini",,890,4.7,36,2020_full_catalog,,,,
9fdc7b7f15c8453260367efe15fe278d,Coloressence,Makeup,Coloressence Perfect Dual Phase Oil Free Makeup Remover,,125,3.8,74,2020_full_catalog,,,,
28f93a287eedb6b4a7d97200a1ba8205,Roberto Cavalli,Fragrance,Roberto Cavalli Uomo Eau De Toilette For Men,,3203,4,5,2020_full_catalog,,,,
6f79501b3f02fb485103a47d86922971,Aroma Treasures,Natural,Aroma Treasures Aloe Vera Gel,,120,4.2,1875,2020_full_catalog,,,,
ec8726821604be68a59160f104d4165e,Olay,Skin,Olay Natural White Instant Glowing Fairness Skin Cream with UV Protection,,99,4.3,690,2020_full_catalog,,,,
8faeb54c38e73668f8c12dc9af07215f,Miss Claire,Makeup,Miss Claire Studio Perfect Professional Makeup Primer - 01 Clear,,595,4.3,77,2020_full_catalog,,,,
e3a243a4f7411c2cd6b3c5fc1d709e48,Himalaya,Skin,Himalaya Baby Soothing Calamine Baby Lotion,,165,4.2,8,2020_full_catalog,,,,
1e10842f0fbd885b2582a0d3a0972690,L.A. Girl,Makeup,L.A. Girl Pro Color Foundation - Orange,,1250,4.2,19,2020_full_catalog,,,,
9d5c8bdde6e24cc218cc0c571683b110,Vedic Line,Natural,Vedic Line Pearl Pishthi Massage Cream,,325,4.1,2,2020_full_catalog,,,,
eefd75d3296620be86c34dc471491fad,Lotus Herbals,Skin,Lotus Herbals Safe Sun Sports Daily-Defence UV Block SPF 50+| PA+++,,545,3,1,2020_full_catalog,,,,
ba67fcb22ee4813346a30a4051ef7c02,The Beauty Co.,Personal Care,The Beauty Co. De-Tan Coffee Scrub,,399,4.1,132,2020_full_catalog,,,,
f44616a9c2dacc632042ee807e80345c,Himalaya,Makeup,Himalaya Moisturising Aloe Vera Facial Wipes (10 Wipes),,41,4.4,1506,2020_full_catalog,,,,
853216624863c48802d583bacc30a8be,Milani,Makeup,Milani Conceal + Perfect Longwear Concealer - Light Beige,,1250,4.2,10,2020_full_catalog,,,,
f290f70006cbfebc9e664221aab02948,Inner Sense,"""""",Inner Sense Organic Antimicrobial Soft Feeding Bra with Removable Pads Pack of 3 - Multi-Color (32B),,2247,,,2020_full_catalog,,,,
3b33ba04f8640721f299136c62c95491,Coloressence,Makeup,Coloressence Eye Souffle Long Wear Eye Shade - Copper Gold,,500,4,3,2020_full_catalog,,,,
e1f0c6505ef0d173d1c26c7f92c27148,Matrix,Hair,Matrix Biolage Ultra Hydrasource Hydrating Conditioner,,170,4.3,179,2020_full_catalog,,,,
44ef087cc287b76e252a515ba4be2148,Revlon,Makeup,Revlon ColorStay Overtime Lipcolor - 380 Always Sienna,,1260,4.1,59,2020_full_catalog,,,,
baff851dabe2d492867964c965517f34,Crazy Corner,Personal Care,Crazy Corner Printed Three Layered Resuable Masks - Pack of 3 (PMC-4340),,425,,,2020_full_catalog,,,,
5ef4a7fb5a5ce8324d7038f4e3032e61,Forest Essentials,Hair,Forest Essentials Hair Conditioner - Japapatti & Brahmi (Travel Mini),,350,4.3,104,2020_full_catalog,,,,
20ca4563d20c0f1dd2b53ee7683eb643,Sulwhasoo,Skin,Sulwhasoo First Care Activating Serum,,1850,4.5,84,2020_full_catalog,,,,
835f3c13887c0d5317d6bdb9a17e682e,Old Spice,Men's Store,Old Spice Fresh Lime After Shave Lotion Smell Like A Men,,120,4.3,7,2020_full_catalog,,,,
87f03a7592791c3e128b41bd71c7fa69,Sri Sri Tattva,Hair,Sri Sri Tattva Organic Virgin Coconut Oil,,150,4.4,114,2020_full_catalog,,,,
d7120b6c480752816a7f1f2c7bff418b,Tea Treasure,Health & Wellness,Tea Treasure Slim Life 18 Pyramid Tea Bags,,249,3.7,1,2020_full_catalog,,,,
b61887e2ab42dac00603b732de295b7e,Ciaté London,Makeup,Ciaté London 9 Shade Eyeshadow Palette - Pretty,,2392,4.6,6,2020_full_catalog,,,,
3cabb7932181283f51abdf949072e70d,Lotus Make Up,Makeup,Lotus Make-Up Hypnotica Pearl Shine Long Lasting Eye Liner - Intense Black,,221,3.6,57,2020_full_catalog,,,,
8e4cabcf27a723da04a8eb33f40ef3e3,Wet n Wild,Makeup,Wet n Wild Photo Focus Foundation - Nude Ivory,,599,4.1,1226,2020_full_catalog,,,,
75d750747e527f1ed7a6b74a885e1cb7,Blue Heaven,Makeup,Blue Heaven Diamond Blush On For Soft Expression - 506,,113,3.7,1029,2020_full_catalog,,,,
8115566ad7b5fe873da3ef3ab39239b6,Flower Beauty,Makeup,Flower Beauty Miracle Matte Metallic Liquid Lip - Petal Punk,,638,4.1,21,2020_full_catalog,,,,
e30ee860ff530bcf1b03b60e68732874,Niconi,Natural,Niconi Charcoal Cream Face Wash,,60,4.8,8,2020_full_catalog,,,,
057d8de3b29d19a4041b188d1d58ab52,Aveda,Natural,Aveda Thickening Tonic,,950,4.1,46,2020_full_catalog,,,,
247e3c4f0888f0abbbb54e3e250f97b1,Nivea,Brand,NIVEA Body Lotion Whitening Cool Sensation - SPF 15 - For All Skin Types,,260,4.4,256,2020_full_catalog,,,,
1c88ce1ba55fd2947fab759106fcacd2,Davidoff,Nykaa Luxe,Davidoff The Brilliant Game Eau De Toilette,,2960,4,4,2020_full_catalog,,,,
405246a326d45498b72431109284ad42,DIOR,Nykaa Luxe,DIOR J'adore In Joy Eau De Toilette,,9700,,,2020_full_catalog,,,,
8068a7d0469cca949ad1d6a8f9ab6c1a,Gucci,Nykaa Luxe,Gucci Guilty Love Edition Eau De Toilette For Him,,5900,5,0,2020_full_catalog,,,,
bafbb88015a2f47f9ce20a08e3fd583a,Nykaa Naturals,Natural,Nykaa Skin Potion Anti-Pollution Facial Oil,,524,4.2,2459,2020_full_catalog,,,,
5055a58f1eb3fc5b65df7469e0886e4e,Bharat & Dorris,Makeup,Bharat & Dorris Cream Foundation Small - No.10/2-Fair Light,,500,4.1,79,2020_full_catalog,,,,
cb4f453876154b6071a6f389a030fcbb,Himalaya,Brand,Himalaya Moisturising Aloe Vera Facial Wipes (10 Wipes),,43,4.4,1519,2020_full_catalog,,,,
76cfc97403acb10a5e7c8768ea3ecd89,Lotus Make Up,Natural,Lotus Make-Up Natural Blend Swift Makeup Stick SPF-15 - Natural Beige,,375,3.9,123,2020_full_catalog,,,,
b090e1340c1253437d3ca48663227031,Max Care,Skin,Max Care Virgin Coconut Oil (Cold Pressed),,220,4.6,60,2020_full_catalog,,,,
449d0fa1fef6b5fc8cb092fea727fa18,PAC,Makeup,PAC Spotlight Liquid Concealer - 07 Nutcracker,,765,4.5,75,2020_full_catalog,,,,
284ee002c76eef7f745bf88df2589086,Kay Beauty,Makeup,Kay Beauty Matte Lipstick - On Screen,,999,4.6,31,2020_full_catalog,,,,
43d5a2944c8b78503e960c472b2af546,Bobbi Brown,Nykaa Luxe,Bobbi Brown Skin Foundation Stick - Alabaster,,4250,4.4,147,2020_full_catalog,,,,
e233c16372992ec35953716b54a82970,SSCPL Herbals,Natural,SSCPL Herbals Dan-O-Pause Anti Dandruff Shampoo,,210,4.7,1,2020_full_catalog,,,,
e55e375222d6cbe6ce6eb2b45d9ca9f5,Charlotte Tilbury,Skin,Charlotte Tilbury Charlotte's Magic Cream,,5650,3.8,12,2020_full_catalog,,,,
323d85582e029a1ff936b86f74cf9ac7,Nature's Velvet,Health & Wellness,Nature's Velvet Stevia Natural Sweetener Powder,,600,,,2020_full_catalog,,,,
70c16b53e50443cb864037064c237a09,Kay Beauty,Makeup,Kay Beauty Nail Nourish Nail Enamel Polish - Sun Baked 17,,191,4.4,2823,2020_full_catalog,,,,
4abf26527445e125206b897204fd413b,Streax Professional,Hair,Streax Professional Canvoline Shampoo,,315,3.7,1,2020_full_catalog,,,,
27975999621caca50eb1b12c80c360fd,Glamglow,Nykaa Luxe,Glamglow Supermud Clearing Treatment - Mini,,1750,4.1,241,2020_full_catalog,,,,
8b602db4bd4c70e6c555cc739b8a60bf,Colorbar,Makeup,Colorbar 24Hrs Weightless Liquid Foundation - FW 1.2,,995,4.4,35,2020_full_catalog,,,,
0808d7f01e50b6caed23b21180303124,Narciso Rodriguez,Nykaa Luxe,Narciso Rodriguez For Her Eau De Parfum,,3400,4.2,16,2020_full_catalog,,,,
1d7855afc159d595d4f8b57cd7ffdbec,LYN,Makeup,LYN Lacquers - I Lava You,,350,4.3,6,2020_full_catalog,,,,
6799973de389543bd63a1d4dc5e56da5,Kiehl's,Skin,Kiehl's Calendula Herbal Extract Alcohol-Free Toner,,1700,4.3,84,2020_full_catalog,,,,
0d740e63610074a3c8c2aa28715a9244,Swiss Beauty,Makeup,Swiss Beauty Pearl Illuminator Makeup Base - 02 Silver Pink,,249,3.9,38,2020_full_catalog,,,,
f847c530e9dca3a3a7c63957bc7f9cab,Clinique,Makeup,Clinique Pretty Easy Liquid Eyelining Pen - Black,,1650,4.3,61,2020_full_catalog,,,,
8c3232492a8d98ddf8feca8da8d923ba,Kay Beauty,Makeup,Kay Beauty Contour Stick - Beige Focus,,509,4.4,722,2020_full_catalog,,,,
2862cd4da564b5186e50da0903561d5d,MyGlamm,Makeup,MyGlamm Manish Malhotra Glitter Eyeliner - Jade Forest,,850,4.7,15,2020_full_catalog,,,,
62e30c6c9a921f1cb68f385251e567c9,Kevin.Murphy,"""""",Kevin.Murphy Hair.Resort Beach Texturiser,,545,1,0,2020_full_catalog,,,,
854e82c066b4dff9477ad2e0d194f910,Dr. Sheth's,Skin,Dr. Sheth's Gulab And Glycolic Toner,,499,4.1,229,2020_full_catalog,,,,
1b2a4a8a70868e0e65d7caab78b214a8,Inner Sense,Mom & Baby,Inner Sense Women's Full Cup Nursing Bra Pack of 2 - Multi-Color (34B),,1498,,,2020_full_catalog,,,,
9982036c0da9dff314ab61401384e6b0,Lime Crime,Makeup,Lime Crime Wet Cherry Lip Gloss - Cherry Candy,,1700,4.4,16,2020_full_catalog,,,,
6569885a24a20ef28640c9d5f9cb28c3,NYX Professional Makeup,Makeup,"NYX Professional Makeup Conceal, Correct, Contour Palette - Light",,1325,4.1,331,2020_full_catalog,,,,
07b1e2122fe387c932d1802d4993de7c,Parachute,Natural,Parachute Advansed Coconut Water & Aloe Vera Body Gel,,299,4.3,142,2020_full_catalog,,,,
05b82c1ae02e41fa7a63c02ecee7c708,Skin Secrets,Natural,Skin Secrets Fruit Massage Cream,,240,4.4,3,2020_full_catalog,,,,
6e811bb28ca3ea5b3e267c9c7387a256,Nykaa Cosmetics,Makeup,Nykaa SKINgenius Foundation Stick Conceal Contour & Corrector - Toasty Almond 05,,473,3.9,944,2020_full_catalog,,,,
ad6ebf6127e82220dbd413ec7a213b99,True Elements,Health & Wellness,True Elements Whole Oatmeal 1Kg,,536,,,2020_full_catalog,,,,
0649cbed5e6340a0d3ae9e8328ce64f0,Nykaa Naturals,"""""",Nykaa Skin Potion Anti-Pollution Facial Oil,,524,4.2,2369,2020_full_catalog,,,,
7522641978a044857e599efe97ecdc63,Biotique Natural Makeup,Makeup,Biotique Natural Makeup Diva Kiss Gel Lip Balm - Grapefruit Punch,,259,4.1,57,2020_full_catalog,,,,
1899f755fb4db9b17f5d8981332f1725,The Body Care,Skin,The Body Care Anti Blemish Face Pack,,89,4.1,30,2020_full_catalog,,,,
4efc0028063b07f7c572f5d7f17fe38e,Clinique,Men's Store,Clinique Smart Night Custom-Repair Moisturizer - Dry Combination Skin,,6700,4,5,2020_full_catalog,,,,
f3a00ffe82a5800012b1a8080442074a,St.Botanica,Hair,St.Botanica Hair Vital Oil,,749,4.9,618,2020_full_catalog,,,,
e83284cc23dbc06fc291e1de35096355,Oziva,"""""",Oziva Superfood Plant Protein - Coco Vanilla,,649,,,2020_full_catalog,,,,
dc7a8fd057904d307ce76c4b20a0605a,The Body Care,Skin,The Body Care Deep Rose Cleansing Milk,,80,4.4,50,2020_full_catalog,,,,
cf8c6a0d9b7ed4ac11930ed97dbd3c25,Biotique,Personal Care,Biotique Advanced Organic Lemon Instant Hand Sanitizer,,25,4.4,149,2020_full_catalog,,,,
8dc47703752db3117982e6e3d66eace2,Biotique,Men's Store,Biotique Bio Kelp Protein Shampoo For Falling Hair,,79,4,3535,2020_full_catalog,,,,
f42bcc4b32c8f00b2a4896b3f51982fb,HealthVit,"""""",HealthVit Mass Gainer Xtra (Chocolate Flavour),,1000,,,2020_full_catalog,,,,
3a4f8fb59583b6e4b3117ede068ae8f1,Ktein,Natural,Ktein Natural Hair Heat Protection Spray,,299,4,95,2020_full_catalog,,,,
6aad2dab9b87a5445c9f370a66cb3c54,Olivia,Skin,Olivia Natural Fruit Bleach,,80,4.1,2,2020_full_catalog,,,,
9459285157a545a55cb7f50712e15402,Inner Sense,Mom & Baby,Inner Sense Organic Cotton Antimicrobial Nursing Bra Pack of 2 - Multi-Color (34B),,1698,,,2020_full_catalog,,,,
6146c7b8227e745b1554e22491022e58,M.A.C,Nykaa Luxe,M.A.C Technakohl Liner - Brownborder,,1450,4.2,235,2020_full_catalog,,,,
cb6a070bd25e958c275a18b3f846ee39,Makeup Revolution,Makeup,Makeup Revolution Conceal And Define Concealer - C12,,695,4.2,379,2020_full_catalog,,,,
c068131a6f6193b20131eb1e615e8c38,Forest Essentials,Nykaa Luxe,Forest Essentials Silkening Shower Wash Oudh & Green Tea,,1125,,,2020_full_catalog,,,,
27f8ed349ed9cb338a5f52c88026fae2,Forest Essentials,"""""",Forest Essentials Hair Conditioner - Bhringraj & Shikakai (Travel Mini),,350,4.4,97,2020_full_catalog,,,,
77c4b0492c542e3a3aabb497f75b4ac2,Issey Miyake,Men's Store,Issey Miyake L'Eau D'Issey Pour Homme Eau De Toilette,,3555,4.5,17,2020_full_catalog,,,,
e5d1501036bddfc07113b0ef541fb2ac,Salvatore Ferragamo,Nykaa Luxe,Salvatore Ferragamo Acqua Essenziale Eau De Toilette,,2850,4.6,2,2020_full_catalog,,,,
88d83d4b58a9603a7378f7c0fca568e7,Tresemme,"""""",Tresemme Smooth & Shine Conditioner,,137,4.5,306,2020_full_catalog,,,,
78bf90bd15a27e8d1c039d157a02e471,Big Muscles,Health & Wellness,Big Muscles Nutrition Smart Gainer Malt Chocolate Powder,,1238,,,2020_full_catalog,,,,
0365b06d5fd9d900dea458dc1509d0fb,Biotique,Natural,Biotique Bio Fruit Whitening & Depigmentation Tan Removal Face Pack,,49,4.1,3114,2020_full_catalog,,,,
40769dc2b020fa390c48a81098c1c76e,Wishful,"""""",Wishful Yo Glow Enzyme Scrub - Mini,,1850,,,2020_full_catalog,,,,
c0d76a8f8a1824eafd956e74dfdc279f,Kay Beauty,Makeup,Kay Beauty Matteinee Matte Lipstick - Rumour,,679,4.4,2343,2020_full_catalog,,,,
ab4e27a73483f10e55161bf0caefc495,Spawake,Skin,Spawake CC Cream SPF 32 PA++ #01 Light Beige,,549,4,8,2020_full_catalog,,,,
3986c5f9c6f9027eb1f44201025fea34,Kapiva Ayurveda,"""""",Kapiva Ayurveda Multivitamin Gummies For Kids And Adults 30 Gummies,,375,5,0,2020_full_catalog,,,,
1a3e313f2d105917f09c1a676030cfbf,Deve Herbes,Natural,Deve Herbes Pure Wintergreen Essential Oil 100% Natural Therapeutic Grade Steam Distilled,,499,,,2020_full_catalog,,,,
28aec1bfdaecc3e6b8587955168346ad,Antonio Banderas,Fragrance,Antonio Banderas Her Secret Desire Eau De Toilette,,1505,,,2020_full_catalog,,,,
78f825b025d2349eaeb3feb7f1672f2d,Jaquline USA,Makeup,Jaquline USA BB Stroke Premium Nail Enamel - Midnight Craving 18,,225,4.5,5,2020_full_catalog,,,,
677e56eaf9f38719bdc7bfcaaafa4386,Nykaa Naturals,Personal Care,Nykaa Soap Story Coffee & Cocoa Butter Handcrafted Soap,,315,4.2,616,2020_full_catalog,,,,
53e89899cd0dfabc2bd71994cc317461,The Old Soul,Natural,The Old Soul Jojoba Oil,,200,4,9,2020_full_catalog,,,,
8d751ab617293f54d0970495481ab3c2,Makeup Revolution,Makeup,Makeup Revolution Liquid Highlighter - Liquid Lustre Gold,,1050,4,199,2020_full_catalog,,,,
9363adec7b65973a55bdb5b6dc201fe3,Bella Voste,Makeup,Bella Voste Nail Paint - Flamingo,,99,4.6,2,2020_full_catalog,,,,
90deb6c4bf3a222e7e8a9a93dc754c9b,Body Cupid,Skin,Body Cupid Shower Gel - Citrus Love,,400,4.1,9,2020_full_catalog,,,,
69b9aaae7120d4ee40f85f81befc3863,Nykaa Naturals,"""""",Nykaa Wanderlust Deodorant Spray - French Lavender,,209,4.3,124,2020_full_catalog,,,,
e39da2bdc36702c171cf428ad73a38dc,Lotus Herbals,Skin,Lotus Herbals Safe Sun 3-in-1 Matte-Look Daily Sun Block Pa+++ SPF- 40,,99,4.4,2517,2020_full_catalog,,,,
44f499f870be337e2f94763e2006469c,M.A.C,Nykaa Luxe,M.A.C Extra Dimension Skinfinish - Beaming Blush,,3100,4.1,64,2020_full_catalog,,,,
b231fa04c0c9cab7d7aee807dd8a6305,Goodcare,Skin,Goodcare Natural Glow Face Scrub,,150,3.5,0,2020_full_catalog,,,,
3fc71425a6a0355b27b53f6fc89ea12d,Makeup Revolution,Makeup,Makeup Revolution Wonder Palette - Death By Chocolate,,1550,4.5,77,2020_full_catalog,,,,
7fe817a1b73165b43ee9eb5a0003a558,Himalaya,Natural,Himalaya Herbals Intensive Face Moisturizing Lotion,,91,4.1,88,2020_full_catalog,,,,
4622add4b680c6f31e83895013675fd5,Inner Sense,"""""",Inner Sense Organic Cotton Antimicrobial Nursing Bra Pack of 3 - Multi-Color (34B),,2247,,,2020_full_catalog,,,,
96dd9c2d8c67e454d399f87f0e1a6841,M.A.C,Nykaa Luxe,M.A.C Prep + Prime Highlighter - Light Boost,,2300,4.4,20,2020_full_catalog,,,,
923a8373e273ba747159b536d5b83134,Joy,Skin,Joy Activated Charcoal Skin Purifying Deep Detox Face Wash,,126,5,0,2020_full_catalog,,,,
09b7ea5275fe296e4a24d35a5e652f31,Kiko Milano,Makeup,Kiko Milano Sicilian Notes Liquid Lip Colour Duo - 07 Cherry Field,,1190,3.1,4,2020_full_catalog,,,,
68b7b15d29eaa21e963d1b3219fc1e5c,Spawake,Skin,Spawake White Solution Double Scrub Face Wash,,95,3.9,25,2020_full_catalog,,,,
ea43bbcf66f49276d26feeae7d6a6047,Huda Beauty,Makeup,Huda Beauty Pastel Obsessions Eyeshadow Palette - Rose,,2400,4.8,14,2020_full_catalog,,,,
fe57a203327cdff13d01f114dcaa59a7,Estee Lauder,Fragrance,Estee Lauder Pleasures Eau De Parfum Spray,,6000,4.5,32,2020_full_catalog,,,,
01b0b262ed11d881c57e40c0311e5095,OneLife,Personal Care,OneLife Sterisafe Hand Rub,,3200,2,0,2020_full_catalog,,,,
c0dc92e2723668861711fa8d59d6a58a,Smashbox,Makeup,Smashbox Studio Skin 24 Hour Wear Hydra Foundation - 0.5,,3300,4.3,138,2020_full_catalog,,,,
46751455c78a624fdb42b1f5c1337647,MyGlamm,Makeup,MyGlamm Twin Faced Concealer - Butterscotch Medium,,795,4.8,1,2020_full_catalog,,,,
39d9ec7b9eae47acfcd1ee9b610b282f,Forest Essentials,Natural,Forest Essentials Hair Cleanser - Japapatti & Brahmi (Travel Mini),,325,4.2,141,2020_full_catalog,,,,
e9886d4524face02129db7cb6b2bfed9,Clean & Dry,Personal Care,Clean & Dry Feminine Intimate Wash,,170,4.5,668,2020_full_catalog,,,,
a5d731cde59bc60f7f31cb175b71ae2b,Schwarzkopf,Hair,Schwarzkopf Gliss Hair Repair Color Protect & Shine Conditioner,,379,4,30,2020_full_catalog,,,,
9dd866ff171f0366d6a898e2d62b9d76,Narciso Rodriguez,"""""",Narciso Rodriguez Eau De Parfum Poudree,,4590,4.4,12,2020_full_catalog,,,,
e25cff1125c79b8e9258db385c9f31d4,Milani,Makeup,Milani Hypnotic Lights Holographic Eye Topper - Star Light,,1500,4.2,7,2020_full_catalog,,,,
2d4c32b9f5929375100e18c16c797892,Biotique,Brand,Biotique Bio Kelp Protein Shampoo For Falling Hair,,51,4,3485,2020_full_catalog,,,,
d974bc6c9358b874f43403c63e051584,Kay Beauty,Makeup,Kay Beauty Nail Nourish Nail Enamel Polish - Sun Baked 17,,191,4.4,2823,2020_full_catalog,,,,
601e5c7af7fad10169ffd6d65af165d4,Chambor,Makeup,Chambor Rouge Plump ++ Lipstick - #703,,945,3.9,37,2020_full_catalog,,,,
fdf421cafa1a54865e1d35d7965055e6,Shiseido,Nykaa Luxe,Shiseido InnerGlow CheekPowder - 01 Inner Light,,2392,4.3,3,2020_full_catalog,,,,
876b527ef22fdc12a4ab80c70535a2f2,Aroma Treasures,Natural,Aroma Treasures Aloe Vera Face Wash,,216,4.2,19,2020_full_catalog,,,,
e0bd5ead4f2490ad7597ba36df94e4f7,Nivea,Brand,NIVEA Body Lotion Whitening Cool Sensation - SPF 15 - For All Skin Types,,260,4.4,258,2020_full_catalog,,,,
6008d078dc5da05395e29a8762267153,Head & Shoulders,Personal Care,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,,675,4.4,131,2020_full_catalog,,,,
499d22b587fd9dce1bfdad61b994cf2a,Organic Harvest,Natural,Organic Harvest Daily Shampoo,,322,4.3,28,2020_full_catalog,,,,
71fdefd0e25d6461e7fa5566ccf4503b,Quick Dry,Mom & Baby,Quick Dry Baby Bed Protector Double Bed - Plain Lilac,,2249,4,0,2020_full_catalog,,,,
eaf5d6dc0977da521c84ccf83d2838c8,Colorbar,Makeup,Colorbar Matte Me As I Am Mini Lipcolor - Sabotage,,399,3.9,4,2020_full_catalog,,,,
5339633449716f428959b43ae8dd7729,Dermacol,Makeup,Dermacol Make Up Cover Foundation SPF 30 - 222,,1999,3.8,63,2020_full_catalog,,,,
7683d43ee07eecc726beab843ced4802,Zenith Nutrition,Health & Wellness,Zenith Nutrition Methylcobalamin Capsules,,1440,,,2020_full_catalog,,,,
f9398b61cc50fc874920cd437340d944,VILVAH,Hair,VILVAH Goatmilk Shampoo (200ml),,590,4,338,2020_full_catalog,,,,
29decb724556db9377f224ea836b9beb,Richfeel,Skin,Richfeel Skin Lightening Lotion,,269,4,11,2020_full_catalog,,,,
8e28d83794e120925beda9979c6d2749,Kay Beauty,Makeup,Kay Beauty Matte Action Lip Liner - Sensational,,468,4.5,892,2020_full_catalog,,,,
669d75ef0d261ec3ff7ca840bfb625cf,Nicka K,Makeup,Nicka K True Matte Lip Color - Wine Berry,,395,3.9,704,2020_full_catalog,,,,
f13441abe888e90b7e24b5349ecb2be7,DIOR,Makeup,DIOR Addict Lip Maximizer Gloss - 004 Coral,,3400,4.7,5,2020_full_catalog,,,,
826c9278aefce43a91e28deda7413ff7,Inner Sense,"""""",Inner Sense Organic Antimicrobial Soft Nursing Bra Pack of 3 - Multi-Color (32B),,2247,,,2020_full_catalog,,,,
67d393b7f1b91c1ade72197b7a21cbba,L'Occitane,Natural,L'Occitane Shea Butter Extra Gentle Soap - Milk,,580,4.3,5,2020_full_catalog,,,,
c131120b714681a18e45c45c5446a911,Nivea,Skin,NIVEA Waterlily & Oil Shower Gel,,125,4.5,343,2020_full_catalog,,,,
78874ce95a8377748137b514ade9f5cc,Fabindia,Natural,Fabindia Aloe Vera Body Lotion,,330,4.6,7,2020_full_catalog,,,,
6b21ba81e5872ba529bca3537f7b725e,Blue Heaven,Makeup,Blue Heaven Skinsurance Perfect Touch Concealer Stick (With Unique Blending Brush) - 01 Rose,,120,3.6,17,2020_full_catalog,,,,
770cbbd9a35714a58371dcf13ae3bfa4,Garnier,Skin,Garnier Body Cocoon Intense Moisturising Lotion,,68,4.4,116,2020_full_catalog,,,,
b9ea86fd07e5da0987030d508e68a8c1,ETUDE HOUSE,Makeup,ETUDE HOUSE Face Color Shading - 02,,600,4.6,4,2020_full_catalog,,,,
058e32e52d4ba78f6e34e95423cde3cd,Roop Mantra,Natural,Roop Mantra An Ayurvedic Natural Face Cream,,53,4.2,162,2020_full_catalog,,,,
7e2e421608362c99fd84086c986d8feb,Lakme,Brand,Lakme 9 to 5 Naturale Matte Lipstick - Rose Valet,,550,4.2,98,2020_full_catalog,,,,
db4fab707c6e4133f4085acfbc9567d6,Lime Crime,Makeup,Lime Crime Velvetines Liquid Matte Lipstick - Lulu,,1900,4.6,65,2020_full_catalog,,,,
e8817392a2702991b09b35a46cc648f5,Skin Secrets,Natural,Skin Secrets Oxygen Spa Therapy Skin Care Kit Free Gulab Neer 100ml,,240,3.4,4,2020_full_catalog,,,,
731ccef974046c13d9f2944a00e7abe4,Nykaa Cosmetics,Makeup,Nykaa Get Set Matte! Demi Matte Lip Cream Liquid Lipstick - SLAY,,315,3.8,1084,2020_full_catalog,,,,
3e801e9a49617cbe2c0447fba6cb86b9,Charlotte Tilbury,Makeup,Charlotte Tilbury Matte Revolution - Festival Magic,,3150,4.6,53,2020_full_catalog,,,,
67ede427913192ce1f80451c2174d0ad,Lotus Herbals,Natural,Lotus Herbals WhiteGlow Active Skin Whitening + Oil Control Face Wash,,135,4.2,106,2020_full_catalog,,,,
e18719e8448df6560aee5d2fa8de3141,Dr.Batra's,Natural,Dr. Batra's Instant Glow Face Wash,,104,4.3,29,2020_full_catalog,,,,
bc11cf1db9bad9b770570ff70fcd59c5,Makeup Revolution,Makeup,Makeup Revolution Pearl Lights Loose highlighter - Sunset Gold,,1000,4.3,23,2020_full_catalog,,,,
bd234b3443db41b4a6da1c0606ad5abf,Roberto Cavalli,Men's Store,Roberto Cavalli Uomo Eau De Toilette For Men,,3203,4,5,2020_full_catalog,,,,
5478603437f260c07dc6911a462bd06a,Estee Lauder,Fragrance,Estee Lauder Beautiful Belle Eau De Parfum,,5500,4.6,5,2020_full_catalog,,,,
5991fa8450a96c396c68d0f93f364a9f,Davidoff,"""""",Davidoff Horizon Eau De Toilette,,2300,4.6,3,2020_full_catalog,,,,
8a61ad540ee3875b32d7e129d8fb13aa,Lakme,Makeup,Lakme Forever Matte Liquid Lip Color - Mauve Fling,,295,4.3,2967,2020_full_catalog,,,,
